user_id,public,completion_percentage,gender,region,age
130092,1,55,1,zilinsky kraj  cadca,22
130126,0,64,1,trenciansky kraj  banovce nad bebravou,25
130127,1,17,0,presovsky kraj  sabinov,0
130128,1,76,1,presovsky kraj  poprad,0
130129,0,12,0,zahranicie  zahranicie - kanada,0
130130,1,93,0,trenciansky kraj  partizanske,0
130131,1,12,0,trnavsky kraj  gbely,0
130132,1,12,1,trenciansky kraj  puchov,0
130134,1,26,0,nitriansky kraj  nove zamky,0
130135,1,71,1,kosicky kraj  kosice - juh,14
130136,1,31,0,kosicky kraj  trebisov,0
130138,1,72,1,trenciansky kraj  prievidza,16
130139,0,62,0,zilinsky kraj  zilina,0
130140,1,62,1,banskobystricky kraj  banska bystrica,0
130143,1,53,1,kosicky kraj  spisska nova ves,0
130172,1,72,1,zilinsky kraj  rajec,24
130174,1,67,0,zilinsky kraj  rajec,23
130177,1,69,0,trenciansky kraj  povazska bystrica,19
130239,1,60,1,banskobystricky kraj  hnusta,21
130331,1,69,1,banskobystricky kraj  zvolen,27
130342,1,60,0,zilinsky kraj  zilina,23
130362,1,72,1,zilinsky kraj  cadca,21
130371,1,57,1,nitriansky kraj  komarno,21
130400,1,69,1,zilinsky kraj  ruzomberok,23
130475,1,12,1,nitriansky kraj  komarno,20
130487,1,69,0,nitriansky kraj  nove zamky,11
130488,1,19,0,zilinsky kraj  zilina,0
130489,1,12,0,banskobystricky kraj  filakovo,18
130491,1,69,0,kosicky kraj  kosice - okolie,12
130492,1,64,0,zahranicie  zahranicie - usa,0
130493,1,12,1,zahranicie  zahranicie - usa,73
130495,1,59,0,kosicky kraj  kosice - zapad,23
130497,1,57,1,trenciansky kraj  prievidza,22
130499,1,50,0,trenciansky kraj  nove mesto nad vahom,14
130500,0,81,0,trenciansky kraj  prievidza,0
130501,1,67,1,bratislavsky kraj  bratislava - okolie,16
130509,1,12,1,trenciansky kraj  trencianske teplice,20
130522,1,64,1,kosicky kraj  michalovce,30
130539,1,57,0,zilinsky kraj  zilina,0
130607,1,62,1,zilinsky kraj  ruzomberok,31
130626,1,69,1,bratislavsky kraj  bratislava - ostatne,0
130629,1,69,1,trnavsky kraj  gbely,22
130658,1,55,1,banskobystricky kraj  banska bystrica,21
130689,1,62,0,zilinsky kraj  kysucke nove mesto,24
130758,0,76,0,zahranicie  zahranicie - kanada,0
130760,1,93,1,zilinsky kraj  ruzomberok,16
130838,1,66,1,banskobystricky kraj  banska bystrica,23
130902,1,12,1,nitriansky kraj  nove zamky,21
130918,1,12,0,zilinsky kraj  cadca,20
130963,1,60,0,zahranicie  zahranicie - ostatne,0
130991,1,66,0,banskobystricky kraj  brezno,19
131006,1,64,1,zilinsky kraj  ruzomberok,26
131009,1,67,1,zilinsky kraj  ruzomberok,0
131059,1,22,1,trenciansky kraj  trencin,0
131069,1,45,0,zilinsky kraj  ruzomberok,21
131233,1,67,0,bratislavsky kraj  bratislava - ruzinov,19
131245,1,67,1,zilinsky kraj  namestovo,21
131328,1,41,1,zilinsky kraj  ruzomberok,21
131356,1,84,1,trenciansky kraj  povazska bystrica,16
131403,0,71,1,trenciansky kraj  handlova,16
131408,0,71,0,nitriansky kraj  nitra,0
131502,1,12,0,zilinsky kraj  cadca,21
131529,1,67,1,zilinsky kraj  namestovo,22
131552,1,79,0,banskobystricky kraj  banska bystrica,14
131599,1,66,0,zilinsky kraj  rajecke teplice,22
131636,1,71,1,zilinsky kraj  liptovsky hradok,25
131650,0,66,0,bratislavsky kraj  senec,0
131651,0,55,0,bratislavsky kraj  senec,16
131652,1,14,1,nitriansky kraj  hurbanovo,0
131654,0,60,0,bratislavsky kraj  bratislava - nove mesto,22
131655,0,78,1,zilinsky kraj  liptovsky hradok,16
131656,0,69,0,kosicky kraj  kosice - zapad,18
131657,1,67,1,bratislavsky kraj  bratislava - karlova ves,24
131658,1,60,0,trenciansky kraj  puchov,0
131659,1,78,1,zahranicie  zahranicie - usa,0
131660,0,66,1,banskobystricky kraj  lucenec,18
131663,0,17,1,presovsky kraj  svit,0
131665,1,66,1,banskobystricky kraj  velky krtis,17
131671,1,52,1,nitriansky kraj  komarno,0
131696,1,69,1,zilinsky kraj  rajecke teplice,22
131698,1,50,0,zilinsky kraj  zilina,24
131703,1,45,0,zilinsky kraj  zilina,19
131727,1,22,1,zilinsky kraj  ruzomberok,27
131862,1,55,1,zilinsky kraj  cadca,0
131863,0,71,1,banskobystricky kraj  rimavska sobota,20
131865,1,71,0,ceska republika  cz - jihomoravsky kraj,0
131868,1,47,0,kosicky kraj  kosice - ostatne,19
131869,1,60,0,trenciansky kraj  dubnica nad vahom,14
131871,0,19,0,trnavsky kraj  skalica,0
131873,1,66,1,zilinsky kraj  martin,18
131874,0,59,1,ceska republika  cz - praha,23
131875,0,14,0,kosicky kraj  kosice - krasna nad hornadom,0
131876,1,12,0,kosicky kraj  spisska nova ves,16
131879,0,69,1,zahranicie  zahranicie - kanada,0
131880,0,64,1,banskobystricky kraj  lucenec,0
131881,1,55,1,nitriansky kraj  surany,20
131882,1,57,0,banskobystricky kraj  lucenec,0
131883,0,12,0,trnavsky kraj  senica,0
131904,1,71,1,zilinsky kraj  cadca,25
131925,1,67,0,banskobystricky kraj  brezno,0
131953,1,93,0,banskobystricky kraj  velky krtis,0
131987,1,12,0,zilinsky kraj  kysucke nove mesto,29
132019,0,55,0,kosicky kraj  kosice - okolie,0
132057,1,12,0,zahranicie  zahranicie - ostatne,0
132135,1,69,0,ceska republika  cz - praha,0
132150,0,66,0,banskobystricky kraj  velky krtis,0
132152,1,76,1,banskobystricky kraj  brezno,22
132171,0,12,0,zilinsky kraj  cadca,22
132173,1,76,1,kosicky kraj  secovce,12
132175,1,71,1,trenciansky kraj  prievidza,0
132183,1,62,1,trnavsky kraj  senica,0
132188,0,76,0,zahranicie  zahranicie - usa,0
132189,1,53,0,zahranicie  zahranicie - usa,0
132194,1,59,1,kosicky kraj  kosice - okolie,0
132207,1,31,0,zilinsky kraj  cadca,0
132216,1,62,0,nitriansky kraj  zlate moravce,14
132218,1,43,1,zilinsky kraj  zilina,0
132223,1,12,0,zilinsky kraj  zilina,0
132268,1,12,0,banskobystricky kraj  brezno,0
132280,1,79,1,zilinsky kraj  krasno nad kysucou,14
132281,1,12,1,bratislavsky kraj  bratislava - vajnory,19
132289,1,74,0,bratislavsky kraj  bratislava - petrzalka,16
132295,0,43,0,kosicky kraj  michalovce,0
132302,1,59,0,zilinsky kraj  rajec,21
132306,1,17,0,zahranicie  zahranicie - usa,0
132321,1,66,1,zahranicie  zahranicie - usa,21
132330,1,62,0,kosicky kraj  michalovce,21
132348,1,90,1,zilinsky kraj  zilina,15
132371,1,41,0,zilinsky kraj  cadca,20
132382,1,97,0,banskobystricky kraj  hnusta,0
132418,1,38,0,nitriansky kraj  komarno,0
132428,1,69,0,trenciansky kraj  brezova pod bradlom,22
132438,1,78,0,zilinsky kraj  ruzomberok,15
132439,0,55,0,bratislavsky kraj  bratislava - karlova ves,0
132440,1,17,1,banskobystricky kraj  zvolen,0
132442,1,69,1,trnavsky kraj  sered,0
132445,1,40,0,trenciansky kraj  stara tura,25
132447,0,14,1,presovsky kraj  presov,0
132449,1,83,1,zilinsky kraj  trstena,0
132450,1,79,1,zilinsky kraj  trstena,0
132452,1,88,1,banskobystricky kraj  tisovec,13
132456,0,45,0,bratislavsky kraj  bratislava - ruzinov,22
132457,1,66,1,bratislavsky kraj  svaty jur,17
132461,1,78,0,presovsky kraj  spisska bela,15
132464,1,76,1,trnavsky kraj  senica,0
132493,1,53,0,trenciansky kraj  brezova pod bradlom,0
132536,1,52,0,zilinsky kraj  zilina,19
132538,1,55,0,zilinsky kraj  zilina,0
132561,1,60,0,zilinsky kraj  zilina,15
132564,1,24,0,zilinsky kraj  cadca,0
132565,1,84,0,zilinsky kraj  cadca,14
132579,1,21,0,trnavsky kraj  hlohovec,0
132632,1,62,0,banskobystricky kraj  zvolen,22
132636,1,60,0,banskobystricky kraj  zvolen,21
132674,1,76,0,nitriansky kraj  sahy,19
132687,1,72,1,zilinsky kraj  martin,24
132727,0,69,0,trenciansky kraj  partizanske,0
132728,1,16,1,bratislavsky kraj  bratislava - petrzalka,0
132729,1,71,0,banskobystricky kraj  velky krtis,0
132730,1,69,0,nitriansky kraj  levice,14
132731,1,72,0,banskobystricky kraj  rimavska sobota,14
132732,1,41,1,zilinsky kraj  dolny kubin,0
132733,0,67,1,zilinsky kraj  zilina,0
132734,1,38,0,zahranicie  zahranicie - usa,17
132735,1,84,0,banskobystricky kraj  revuca,0
132750,1,12,1,banskobystricky kraj  banska bystrica,0
132801,1,50,0,banskobystricky kraj  zvolen,20
132837,1,66,1,zilinsky kraj  zilina,0
132838,1,64,1,zilinsky kraj  martin,0
132842,1,72,0,trenciansky kraj  prievidza,17
132844,1,48,0,kosicky kraj  kosice - krasna nad hornadom,13
132847,1,24,1,kosicky kraj  kosice - sidlisko tahanovce,16
132850,1,71,1,zilinsky kraj  liptovsky mikulas,0
132852,0,47,1,presovsky kraj  kezmarok,25
132854,1,66,1,trnavsky kraj  dunajska streda,15
132877,1,91,0,trnavsky kraj  sered,15
132883,1,67,0,zahranicie  zahranicie - kanada,21
132888,1,16,1,zilinsky kraj  zilina,23
132892,1,36,1,zahranicie  zahranicie - ostatne,20
132899,1,66,0,banskobystricky kraj  zvolen,21
132900,1,17,0,banskobystricky kraj  zvolen,24
132919,1,88,1,zilinsky kraj  cadca,18
132921,1,71,1,zilinsky kraj  cadca,21
132924,1,76,0,zahranicie  zahranicie - usa,15
132927,1,71,1,zahranicie  zahranicie - gb,26
132978,1,71,0,trnavsky kraj  trnava,21
133018,1,62,1,nitriansky kraj  nove zamky,16
133019,1,71,1,trenciansky kraj  prievidza,0
133020,1,66,1,trenciansky kraj  nove mesto nad vahom,14
133021,1,55,1,nitriansky kraj  levice,0
133022,1,66,1,trnavsky kraj  leopoldov,0
133023,1,72,1,zilinsky kraj  cadca,19
133024,0,12,0,kosicky kraj  kosice - stare mesto,22
133025,1,12,1,zilinsky kraj  rajec,0
133027,0,14,1,trenciansky kraj  nova dubnica,0
133028,1,60,1,banskobystricky kraj  banska bystrica,0
133029,0,57,1,bratislavsky kraj  bratislava - karlova ves,16
133030,0,43,1,presovsky kraj  presov,41
133031,1,67,1,trnavsky kraj  senica,19
133032,1,66,0,zilinsky kraj  ruzomberok,0
133033,0,24,0,zahranicie  zahranicie - ostatne,0
133034,0,22,1,kosicky kraj  kosice - stare mesto,16
133116,1,71,0,presovsky kraj  poprad,0
133137,1,81,0,zilinsky kraj  namestovo,0
133162,1,17,1,trnavsky kraj  sered,14
133169,0,74,0,zilinsky kraj  cadca,0
133178,1,72,1,banskobystricky kraj  banska bystrica,21
133239,1,74,1,trenciansky kraj  banovce nad bebravou,0
133276,1,14,0,trnavsky kraj  trnava,15
133301,1,45,1,zilinsky kraj  liptovsky mikulas,20
133302,1,84,1,kosicky kraj  kosice - zapad,0
133303,1,66,0,trnavsky kraj  hlohovec,20
133308,1,86,1,kosicky kraj  kosice - sidlisko tahanovce,0
133309,0,59,1,bratislavsky kraj  bratislava - okolie,0
133310,0,69,0,bratislavsky kraj  bratislava - karlova ves,0
133311,1,71,0,nitriansky kraj  komarno,0
133314,1,52,1,trenciansky kraj  partizanske,0
133315,1,72,0,banskobystricky kraj  velky krtis,0
133345,1,60,0,trnavsky kraj  sered,22
133386,1,60,1,zilinsky kraj  namestovo,28
133490,0,59,0,presovsky kraj  bardejov,17
133570,1,12,0,zilinsky kraj  cadca,26
133655,0,66,1,kosicky kraj  krompachy,17
133657,1,50,0,banskobystricky kraj  banska bystrica,19
133659,1,55,0,trenciansky kraj  dubnica nad vahom,20
133660,1,12,0,kosicky kraj  kosice - stare mesto,25
133663,0,59,1,banskobystricky kraj  zvolen,16
133665,1,67,0,trenciansky kraj  trencin,0
133670,1,62,0,zahranicie  zahranicie - ostatne,24
133672,0,12,0,nitriansky kraj  nove zamky,0
133675,1,84,1,nitriansky kraj  levice,0
133678,1,48,1,zilinsky kraj  zilina,0
133680,0,40,0,zilinsky kraj  ruzomberok,0
133682,0,55,0,trenciansky kraj  trencin,0
133715,1,69,0,presovsky kraj  presov,19
133748,1,55,0,banskobystricky kraj  zvolen,14
133774,1,71,0,zilinsky kraj  ruzomberok,21
133776,1,67,0,zilinsky kraj  turcianske teplice,15
133791,1,55,1,zilinsky kraj  zilina,19
133794,1,31,1,trenciansky kraj  povazska bystrica,0
133871,1,62,0,zilinsky kraj  trstena,0
133872,0,66,1,nitriansky kraj  komarno,25
133873,1,60,1,kosicky kraj  trebisov,0
133874,1,66,1,banskobystricky kraj  zarnovica,20
133875,1,67,1,bratislavsky kraj  bratislava - stare mesto,35
133876,0,16,1,kosicky kraj  spisska nova ves,0
133878,1,12,0,trenciansky kraj  puchov,0
133879,1,19,0,presovsky kraj  presov,17
133880,1,66,1,trenciansky kraj  dubnica nad vahom,0
133881,0,12,0,nitriansky kraj  topolcany,16
133883,1,29,0,trnavsky kraj  trnava,16
133885,1,52,0,trenciansky kraj  ilava,21
133887,0,14,0,presovsky kraj  poprad,0
133888,1,71,1,zilinsky kraj  dolny kubin,24
133889,1,64,1,trenciansky kraj  prievidza,15
133893,1,52,0,trnavsky kraj  vrbove,0
133897,1,67,1,kosicky kraj  spisska nova ves,16
133970,1,90,0,nitriansky kraj  nove zamky,0
133977,1,72,0,zahranicie  zahranicie - usa,0
133981,1,67,1,kosicky kraj  kosice - juh,0
134023,1,64,1,trnavsky kraj  hlohovec,27
134028,1,38,0,zilinsky kraj  cadca,0
134071,1,59,1,zilinsky kraj  bytca,17
134083,1,12,0,banskobystricky kraj  detva,16
134101,1,71,1,banskobystricky kraj  zvolen,20
134106,1,17,1,trnavsky kraj  sered,21
134119,1,12,1,trnavsky kraj  sered,20
134129,1,24,1,zilinsky kraj  zilina,29
134184,1,17,0,trnavsky kraj  hlohovec,0
134196,1,12,1,zilinsky kraj  rajec,0
134198,1,66,1,trnavsky kraj  sered,22
134202,1,16,0,bratislavsky kraj  bratislava - petrzalka,20
134203,1,81,1,banskobystricky kraj  zvolen,16
134204,1,69,0,trenciansky kraj  partizanske,0
134206,0,64,0,zilinsky kraj  zilina,0
134207,0,74,0,zahranicie  zahranicie - australia,0
134208,1,16,0,presovsky kraj  hanusovce nad toplou,0
134209,0,71,1,nitriansky kraj  nitra,0
134210,0,59,1,nitriansky kraj  hurbanovo,15
134211,1,40,0,trenciansky kraj  trencin,0
134212,1,72,1,kosicky kraj  spisska nova ves,14
134213,1,67,1,kosicky kraj  michalovce,0
134214,1,74,1,nitriansky kraj  surany,10
134215,0,66,0,trnavsky kraj  piestany,0
134276,1,66,0,zilinsky kraj  ruzomberok,22
134365,1,66,0,banskobystricky kraj  poltar,0
134382,1,71,1,zilinsky kraj  namestovo,0
134384,0,14,0,kosicky kraj  spisska nova ves,0
134386,0,52,1,zahranicie  zahranicie - kanada,0
134388,1,64,0,presovsky kraj  humenne,17
134390,1,72,1,trnavsky kraj  skalica,15
134391,0,67,0,nitriansky kraj  topolcany,0
134393,0,81,0,zahranicie  zahranicie - ostatne,0
134397,0,12,0,trnavsky kraj  trnava,0
134398,0,76,0,trnavsky kraj  senica,23
134400,0,60,1,trenciansky kraj  prievidza,23
134456,0,36,1,kosicky kraj  kosice - sidlisko tahanovce,0
134507,1,40,1,trnavsky kraj  piestany,23
134610,1,36,1,trenciansky kraj  trencin,26
134620,1,64,1,zilinsky kraj  bytca,0
134653,1,57,0,kosicky kraj  kosice - sever,22
134713,1,78,0,zilinsky kraj  ruzomberok,19
134737,1,29,1,zilinsky kraj  bytca,19
134800,1,86,0,zilinsky kraj  trstena,0
134816,1,86,0,zilinsky kraj  namestovo,0
134825,1,50,0,banskobystricky kraj  sliac,21
134838,1,62,0,zilinsky kraj  zilina,16
134859,1,22,0,zahranicie  zahranicie - ostatne,0
134935,0,66,0,presovsky kraj  poprad,21
134940,0,12,1,presovsky kraj  stara lubovna,21
134941,0,57,0,trnavsky kraj  trnava,0
134942,1,41,1,nitriansky kraj  nitra,17
134943,1,74,1,trenciansky kraj  dubnica nad vahom,13
134945,0,84,1,nitriansky kraj  nitra,16
134946,1,81,0,trnavsky kraj  hlohovec,0
134948,0,22,1,presovsky kraj  humenne,16
134950,0,55,0,nitriansky kraj  sala,17
134952,1,59,0,presovsky kraj  presov,16
134953,1,84,1,kosicky kraj  kosice - zapad,0
134955,1,60,0,bratislavsky kraj  bratislava - ostatne,0
134957,1,76,0,zilinsky kraj  martin,0
135035,1,66,1,zilinsky kraj  zilina,21
135036,1,57,1,zilinsky kraj  ruzomberok,23
135056,1,17,1,nitriansky kraj  sala,22
135062,1,72,1,trenciansky kraj  novaky,13
135065,1,67,1,banskobystricky kraj  hrinova,22
135066,0,71,1,zahranicie  zahranicie - australia,13
135067,0,45,0,bratislavsky kraj  bratislava - lamac,19
135068,1,48,0,trenciansky kraj  dubnica nad vahom,18
135069,1,12,1,nitriansky kraj  sturovo,0
135070,1,62,0,trenciansky kraj  partizanske,0
135072,1,74,1,trnavsky kraj  senica,0
135073,0,16,0,kosicky kraj  kosice - sidlisko tahanovce,0
135074,1,72,0,banskobystricky kraj  hrinova,13
135075,1,67,1,trenciansky kraj  trencin,19
135076,0,33,0,zahranicie  zahranicie - usa,0
135077,1,64,0,kosicky kraj  roznava,0
135078,1,60,1,banskobystricky kraj  banska bystrica,0
135081,0,69,0,kosicky kraj  spisska nova ves,12
135082,1,66,0,nitriansky kraj  topolcany,11
135110,0,38,0,zilinsky kraj  namestovo,14
135129,1,59,1,zilinsky kraj  cadca,23
135140,1,67,1,zilinsky kraj  dolny kubin,20
135167,1,55,1,zilinsky kraj  rajecke teplice,21
135176,1,76,0,trenciansky kraj  brezova pod bradlom,20
135184,1,79,0,trnavsky kraj  hlohovec,20
135187,1,38,1,zilinsky kraj  zilina,20
135204,1,12,0,zilinsky kraj  zilina,0
135249,1,86,0,trenciansky kraj  trencin,16
135252,0,16,0,trenciansky kraj  trencin,21
135253,1,41,1,bratislavsky kraj  malacky,18
135255,0,22,1,zilinsky kraj  cadca,19
135256,1,86,0,kosicky kraj  roznava,0
135257,0,76,0,nitriansky kraj  topolcany,0
135261,1,62,0,trnavsky kraj  galanta,18
135262,1,86,1,trenciansky kraj  banovce nad bebravou,20
135263,1,67,1,kosicky kraj  kosice - juh,17
135266,0,83,1,zilinsky kraj  rajec,0
135267,1,67,0,presovsky kraj  lipany,17
135268,0,52,1,nitriansky kraj  sala,14
135270,1,79,1,nitriansky kraj  nitra,0
135272,0,12,0,presovsky kraj  poprad,16
135273,1,22,0,ceska republika  cz - praha,0
135291,1,60,0,zilinsky kraj  zilina,28
135303,1,19,1,banskobystricky kraj  banska bystrica,17
135307,1,19,0,zilinsky kraj  turzovka,17
135310,1,69,1,zilinsky kraj  rajec,18
135330,1,64,0,banskobystricky kraj  brezno,21
135364,1,57,1,zilinsky kraj  rajec,19
135365,1,57,1,zilinsky kraj  zilina,0
135374,1,45,0,trenciansky kraj  prievidza,16
135414,0,69,1,trenciansky kraj  handlova,14
135415,1,88,1,banskobystricky kraj  krupina,0
135416,1,67,0,kosicky kraj  gelnica,0
135417,0,59,1,kosicky kraj  michalovce,0
135418,1,78,0,kosicky kraj  kosice - okolie,0
135422,0,12,1,trenciansky kraj  prievidza,0
135423,1,53,0,bratislavsky kraj  bratislava - petrzalka,0
135425,1,79,0,banskobystricky kraj  banska bystrica,0
135430,0,12,0,kosicky kraj  kosice - dargovskych hrdinov,18
135431,0,66,1,presovsky kraj  stropkov,19
135432,1,66,0,presovsky kraj  bardejov,22
135438,1,71,1,kosicky kraj  roznava,18
135439,0,22,1,presovsky kraj  sabinov,16
135518,1,67,0,zilinsky kraj  dolny kubin,0
135594,1,19,0,zilinsky kraj  zilina,17
135607,1,74,0,kosicky kraj  velke kapusany,13
135608,0,12,1,bratislavsky kraj  bratislava - petrzalka,32
135609,0,55,1,trenciansky kraj  povazska bystrica,0
135610,1,76,1,presovsky kraj  presov,15
135611,1,55,0,trnavsky kraj  trnava,36
135612,1,38,0,banskobystricky kraj  nova bana,0
135613,0,91,1,kosicky kraj  kosice - okolie,0
135614,0,67,1,zahranicie  zahranicie - usa,0
135615,1,14,1,zahranicie  zahranicie - usa,0
135616,0,64,1,zilinsky kraj  namestovo,19
135617,1,21,0,bratislavsky kraj  bratislava - stare mesto,16
135618,1,69,1,trenciansky kraj  partizanske,0
135620,0,67,0,trnavsky kraj  hlohovec,14
135621,1,69,0,ceska republika  cz - stredni cechy,26
135623,1,53,1,zilinsky kraj  ruzomberok,14
135624,0,76,1,trnavsky kraj  senica,17
135625,1,22,0,presovsky kraj  levoca,0
135634,1,17,0,banskobystricky kraj  zvolen,0
135655,1,12,1,nitriansky kraj  nove zamky,22
135680,1,38,1,trenciansky kraj  nemsova,0
135681,1,55,1,trenciansky kraj  nemsova,0
135712,1,88,0,zilinsky kraj  cadca,13
135762,1,52,0,trenciansky kraj  prievidza,18
135768,1,62,0,banskobystricky kraj  brezno,17
135819,1,62,0,banskobystricky kraj  brezno,20
135901,1,83,1,zilinsky kraj  cadca,18
135954,1,47,1,zilinsky kraj  cadca,0
135978,1,38,0,zilinsky kraj  zilina,21
135994,1,74,1,banskobystricky kraj  ziar nad hronom,19
136034,1,64,1,banskobystricky kraj  poltar,0
136035,0,64,0,presovsky kraj  stara lubovna,13
136036,0,67,0,presovsky kraj  presov,0
136037,1,71,1,presovsky kraj  presov,32
136040,1,76,1,bratislavsky kraj  bratislava - nove mesto,12
136041,1,28,0,trenciansky kraj  partizanske,0
136044,1,59,1,trnavsky kraj  holic,15
136045,1,67,0,banskobystricky kraj  ziar nad hronom,16
136046,0,53,1,trenciansky kraj  dubnica nad vahom,22
136047,1,12,1,bratislavsky kraj  senec,12
136048,0,69,0,trnavsky kraj  gbely,15
136053,1,21,1,zilinsky kraj  dolny kubin,18
136075,1,69,1,zilinsky kraj  vrutky,19
136087,1,91,0,trenciansky kraj  novaky,0
136120,1,67,0,zilinsky kraj  cadca,23
136169,0,67,1,nitriansky kraj  topolcany,16
136170,1,14,1,presovsky kraj  presov,0
136171,0,64,0,trenciansky kraj  dubnica nad vahom,24
136173,1,12,0,zilinsky kraj  martin,20
136174,1,36,0,zilinsky kraj  vrutky,0
136176,1,34,0,kosicky kraj  kosice - okolie,0
136177,1,64,1,kosicky kraj  spisska nova ves,12
136179,1,69,0,trnavsky kraj  dunajska streda,14
136180,1,72,1,kosicky kraj  moldava nad bodvou,0
136181,0,64,1,banskobystricky kraj  revuca,0
136182,1,71,0,zilinsky kraj  cadca,13
136299,0,29,0,zilinsky kraj  martin,0
136317,1,81,0,zahranicie  zahranicie - francuzsko,16
136360,1,72,0,kosicky kraj  michalovce,0
136380,1,67,0,banskobystricky kraj  velky krtis,23
136390,1,72,0,kosicky kraj  kosice - ostatne,16
136391,0,69,1,trnavsky kraj  hlohovec,0
136393,1,72,1,bratislavsky kraj  pezinok,18
136394,1,17,0,banskobystricky kraj  krupina,0
136395,1,81,1,nitriansky kraj  vrable,0
136397,1,22,0,nitriansky kraj  nove zamky,22
136398,0,66,1,nitriansky kraj  sala,0
136399,0,55,1,zahranicie  zahranicie - gb,35
136400,1,60,0,kosicky kraj  kosice - juh,0
136403,0,69,0,zilinsky kraj  liptovsky mikulas,18
136404,1,91,1,presovsky kraj  bardejov,19
136405,1,71,1,bratislavsky kraj  senec,0
136451,1,72,1,zahranicie  zahranicie - kanada,17
136517,1,41,0,banskobystricky kraj  banska bystrica,14
136539,1,19,1,zilinsky kraj  zilina,22
136573,0,71,0,presovsky kraj  medzilaborce,0
136574,1,74,1,zahranicie  zahranicie - kanada,0
136575,1,67,0,banskobystricky kraj  lucenec,18
136578,1,21,0,zilinsky kraj  martin,0
136579,0,38,0,nitriansky kraj  nitra,0
136583,1,12,1,nitriansky kraj  levice,14
136587,1,52,1,banskobystricky kraj  banska bystrica,0
136589,1,55,1,banskobystricky kraj  banska stiavnica,18
136591,1,41,0,kosicky kraj  kosice - stare mesto,17
136593,0,86,1,zahranicie  zahranicie - ostatne,0
136620,1,84,1,nitriansky kraj  hurbanovo,0
136622,1,17,1,banskobystricky kraj  banska bystrica,22
136702,1,81,1,trnavsky kraj  sered,22
136712,1,60,1,trnavsky kraj  sered,0
136716,1,71,1,banskobystricky kraj  brezno,21
136770,1,28,1,zahranicie  zahranicie - ostatne,0
136778,1,60,0,banskobystricky kraj  hnusta,21
136785,0,69,1,nitriansky kraj  hurbanovo,0
136787,1,60,0,trnavsky kraj  vrbove,0
136789,1,71,0,trnavsky kraj  trnava,0
136792,0,66,1,nitriansky kraj  levice,0
136793,0,60,0,trenciansky kraj  trencin,0
136794,1,17,0,trnavsky kraj  sered,0
136795,0,79,1,nitriansky kraj  surany,21
136796,1,69,1,trenciansky kraj  povazska bystrica,20
136797,1,67,1,banskobystricky kraj  tornala,19
136799,1,59,1,bratislavsky kraj  stupava,0
136800,1,43,1,nitriansky kraj  nove zamky,3
136801,0,21,0,presovsky kraj  spisska stara ves,18
136850,1,52,0,banskobystricky kraj  banska bystrica,21
136964,1,62,1,zilinsky kraj  dolny kubin,23
136966,1,78,0,zilinsky kraj  zilina,0
136973,0,66,0,nitriansky kraj  sala,15
136976,1,69,0,bratislavsky kraj  bratislava - okolie,0
136980,1,67,0,presovsky kraj  vranov nad toplou,19
136982,0,12,0,banskobystricky kraj  lucenec,0
136983,0,45,0,zilinsky kraj  tvrdosin,0
136985,0,12,0,bratislavsky kraj  malacky,0
136987,0,88,1,kosicky kraj  kosice - zapad,0
136988,0,67,1,banskobystricky kraj  lucenec,17
136989,0,55,1,trenciansky kraj  puchov,0
136990,0,67,1,banskobystricky kraj  brezno,0
136991,0,98,0,zahranicie  zahranicie - usa,0
136992,1,60,0,presovsky kraj  presov,13
137025,1,67,0,trenciansky kraj  stara tura,21
137026,1,71,0,presovsky kraj  bardejov,17
137054,1,34,1,zilinsky kraj  zilina,21
137108,1,71,1,bratislavsky kraj  bratislava - okolie,0
137109,1,66,0,presovsky kraj  vranov nad toplou,15
137110,0,57,0,nitriansky kraj  topolcany,0
137111,1,66,1,presovsky kraj  poprad,0
137112,0,95,0,zilinsky kraj  namestovo,0
137113,0,29,1,trnavsky kraj  trnava,17
137114,1,72,1,trenciansky kraj  nova dubnica,15
137115,1,74,0,bratislavsky kraj  bratislava - lamac,16
137117,0,33,0,trenciansky kraj  bojnice,0
137118,1,60,1,trenciansky kraj  povazska bystrica,14
137119,1,84,1,bratislavsky kraj  pezinok,17
137120,1,53,1,trnavsky kraj  trnava,24
137121,0,78,0,nitriansky kraj  topolcany,0
137122,1,12,0,presovsky kraj  presov,101
137123,0,50,1,banskobystricky kraj  rimavska sobota,0
137204,1,12,0,zilinsky kraj  zilina,25
137223,1,76,1,zilinsky kraj  ruzomberok,0
137225,1,29,0,presovsky kraj  sabinov,15
137242,1,71,1,kosicky kraj  michalovce,0
137252,1,71,0,bratislavsky kraj  bratislava - okolie,0
137255,1,84,1,bratislavsky kraj  bratislava - okolie,22
137256,1,47,0,banskobystricky kraj  lucenec,22
137308,1,69,0,zilinsky kraj  cadca,0
137334,1,59,1,banskobystricky kraj  banska bystrica,29
137344,1,60,1,kosicky kraj  sobrance,0
137345,0,31,0,kosicky kraj  kosice - zapad,0
137347,0,19,0,kosicky kraj  spisska nova ves,15
137352,0,69,0,presovsky kraj  sabinov,0
137355,1,64,0,bratislavsky kraj  bratislava - ostatne,0
137357,1,59,1,banskobystricky kraj  ziar nad hronom,0
137359,0,21,0,nitriansky kraj  zlate moravce,0
137363,1,91,0,nitriansky kraj  levice,0
137366,1,57,0,trenciansky kraj  partizanske,22
137368,1,66,0,trenciansky kraj  myjava,15
